You are negotiating a fantasy football trade for Team A. Strictly output a single-line JSON with keys: offer_from_A (list of names), ask_from_B (list of names), reasoning (string). Names must exactly match the provided rosters. Keep the JSON minified with double quotes.

Team A Roster (name | pos | proj):
TreVeyon Henderson | RB | 12.2
Christian McCaffrey | RB | 18.6
De'Von Achane | RB | 17.1
Kareem Hunt | RB | 4.8
Jaylen Warren | RB | 11.0
Omarion Hampton | RB | 14.0
Jaylen Wright | RB | 5.0
James Conner | RB | 14.1
Brian Thomas Jr. | WR | 16.0
Jakobi Meyers | WR | 11.5
Josh Reynolds | WR | 6.1
Tyler Lockett | WR | 6.0
Xavier Legette | WR | 7.4
Jameson Williams | WR | 12.6
Calvin Ridley | WR | 11.8
Jalen Royals | WR | 4.1
Noah Fant | TE | 4.6
Kyle Pitts Sr. | TE | 8.0
Juwan Johnson | TE | 5.6
Tyler Conklin | TE | 4.9
Michael Penix Jr. | QB | 15.2
Cameron Ward | QB | 13.9
Caleb Williams | QB | 16.1
Russell Wilson | QB | 15.4

Team B Roster (name | pos | proj):
Rhamondre Stevenson | RB | 10.3
Miles Sanders | RB | 4.0
Alvin Kamara | RB | 14.7
Aaron Jones Sr. | RB | 11.5
Austin Ekeler | RB | 8.2
Brian Robinson Jr. | RB | 10.4
Kyle Monangai | RB | 2.4
Chase Brown | RB | 15.4
Allen Lazard | WR | 4.4
Wan'Dale Robinson | WR | 8.5
Zay Flowers | WR | 13.1
Rashod Bateman | WR | 8.5
CeeDee Lamb | WR | 17.4
Terry McLaurin | WR | 14.3
Tyreek Hill | WR | 14.7
Justin Jefferson | WR | 18.4
Dallas Goedert | TE | 9.2
Jonnu Smith | TE | 6.8
Tucker Kraft | TE | 8.8
Travis Kelce | TE | 11.0
Bo Nix | QB | 18.8
Jared Goff | QB | 16.2
Drake Maye | QB | 17.1
Lamar Jackson | QB | 21.6

Task: You are the manager of Team A. Your goal is to improve Team A by proposing a mutually beneficial trade with Team B that Team B is likely to accept. Consider what team B needs or might accept. You may offer any players from your own team in exchange for players on Team B's roster. Carefully analyze both teams rosters, including positional strengths and weaknesses. Your trade should consider Team B's perspective which includes their positional needs and likely willingness to accept the trade and also be fair and realistic. Your task is to propose a trade and clearly state which player(s) each team would give and receive. Think step by step through your analysis. After, write a detailed explanation on why the trade benefits both teams, what needs each team is addressing and why Team B is likely to accept the trade. You may trade any number of players. Trade must not include names outside rosters. Return JSON only, no prose.
