You are negotiating a fantasy football trade for Team A. Strictly output a single-line JSON with keys: offer_from_A (list of names), ask_from_B (list of names), reasoning (string). Names must exactly match the provided rosters. Keep the JSON minified with double quotes.

Team A Roster (name | pos | proj):
Rhamondre Stevenson | RB | 10.3
Roschon Johnson | RB | 5.3
Brian Robinson Jr. | RB | 10.4
Ty Johnson | RB | 4.2
Jaydon Blue | RB | 5.3
Quinshon Judkins | RB | 5.0
Miles Sanders | RB | 4.0
Travis Etienne Jr. | RB | 10.0
Wan'Dale Robinson | WR | 8.5
KaVontae Turpin | WR | 4.2
Jaxon Smith-Njigba | WR | 13.8
Darius Slayton | WR | 6.6
Jayden Reed | WR | 11.0
Rashod Bateman | WR | 8.5
Khalil Shakir | WR | 11.7
Michael Pittman Jr. | WR | 10.3
Will Dissly | TE | 4.1
Dalton Kincaid | TE | 8.6
Juwan Johnson | TE | 5.6
David Njoku | TE | 10.6
C.J. Stroud | QB | 16.2
Caleb Williams | QB | 16.1
Trevor Lawrence | QB | 17.9
Matthew Stafford | QB | 15.3

Team B Roster (name | pos | proj):
Joe Mixon | RB | 8.9
Isaac Guerendo | RB | 4.2
Jahmyr Gibbs | RB | 17.9
Javonte Williams | RB | 8.8
Bucky Irving | RB | 16.3
TreVeyon Henderson | RB | 12.2
Cam Skattebo | RB | 7.8
RJ Harvey | RB | 11.8
Michael Wilson | WR | 6.9
Jameson Williams | WR | 12.6
DeMario Douglas | WR | 7.6
DJ Moore | WR | 13.1
Marvin Harrison Jr. | WR | 13.3
Jalen Nailor | WR | 6.6
Justin Jefferson | WR | 18.4
Curtis Samuel | WR | 4.0
Elijah Arroyo | TE | 6.4
Dallas Goedert | TE | 9.2
Theo Johnson | TE | 6.9
Mike Gesicki | TE | 7.1
Justin Fields | QB | 15.8
J.J. McCarthy | QB | 16.7
Jalen Hurts | QB | 22.0
Drake Maye | QB | 17.1

Task: You are the manager of Team A. Your goal is to improve Team A by proposing a mutually beneficial trade with Team B that Team B is likely to accept. Consider what team B needs or might accept. You may offer any players from your own team in exchange for players on Team B's roster. Carefully analyze both teams rosters, including positional strengths and weaknesses. Your trade should consider Team B's perspective which includes their positional needs and likely willingness to accept the trade and also be fair and realistic. Your task is to propose a trade and clearly state which player(s) each team would give and receive. Think step by step through your analysis. After, write a detailed explanation on why the trade benefits both teams, what needs each team is addressing and why Team B is likely to accept the trade. You may trade any number of players. Trade must not include names outside rosters. Return JSON only, no prose.
