You are negotiating a fantasy football trade for Team A. Strictly output a single-line JSON with keys: offer_from_A (list of names), ask_from_B (list of names), reasoning (string). Names must exactly match the provided rosters. Keep the JSON minified with double quotes.

Team A Roster (name | pos | proj):
James Conner | RB | 14.1
Ty Johnson | RB | 4.2
Kendre Miller | RB | 3.5
Rico Dowdle | RB | 5.1
Breece Hall | RB | 12.7
Derrick Henry | RB | 16.2
Tony Pollard | RB | 10.4
Kyle Monangai | RB | 2.4
Greg Dortch | WR | 3.9
Demarcus Robinson | WR | 4.9
Marvin Mims Jr. | WR | 9.2
Rome Odunze | WR | 11.6
Cedric Tillman | WR | 8.2
Ricky Pearsall | WR | 11.1
Quentin Johnston | WR | 6.3
Michael Wilson | WR | 6.9
Elijah Arroyo | TE | 6.4
Tucker Kraft | TE | 8.8
Darren Waller | TE | 7.2
Dalton Schultz | TE | 7.0
Dak Prescott | QB | 16.4
Cameron Ward | QB | 13.9
Matthew Stafford | QB | 15.3
Joe Burrow | QB | 20.0

Team B Roster (name | pos | proj):
D'Andre Swift | RB | 11.4
James Cook | RB | 14.2
Jahmyr Gibbs | RB | 17.9
De'Von Achane | RB | 17.1
Raheem Mostert | RB | 3.3
Cam Skattebo | RB | 7.8
Ashton Jeanty | RB | 15.5
Bijan Robinson | RB | 18.5
George Pickens | WR | 12.1
A.J. Brown | WR | 15.7
Jayden Reed | WR | 11.0
Travis Hunter | WR | 12.7
Jalen McMillan | WR | 9.2
Tetairoa McMillan | WR | 12.4
Jerry Jeudy | WR | 12.4
Wan'Dale Robinson | WR | 8.5
Chig Okonkwo | TE | 7.0
Colston Loveland | TE | 7.8
Dallas Goedert | TE | 9.2
Jonnu Smith | TE | 6.8
Trevor Lawrence | QB | 17.9
Jordan Love | QB | 16.3
Geno Smith | QB | 14.4
Baker Mayfield | QB | 19.2

Task: You are the manager of Team A. Your goal is to improve Team A by proposing a mutually beneficial trade with Team B that Team B is likely to accept. Consider what team B needs or might accept. You may offer any players from your own team in exchange for players on Team B's roster. Carefully analyze both teams rosters, including positional strengths and weaknesses. Your trade should consider Team B's perspective which includes their positional needs and likely willingness to accept the trade and also be fair and realistic. Your task is to propose a trade and clearly state which player(s) each team would give and receive. Think step by step through your analysis. After, write a detailed explanation on why the trade benefits both teams, what needs each team is addressing and why Team B is likely to accept the trade. You may trade any number of players. Trade must not include names outside rosters. Return JSON only, no prose.
