You are negotiating a fantasy football trade for Team A. Strictly output a single-line JSON with keys: offer_from_A (list of names), ask_from_B (list of names), reasoning (string). Names must exactly match the provided rosters. Keep the JSON minified with double quotes.

Team A Roster (name | pos | proj):
Isaac Guerendo | RB | 4.2
Kyle Monangai | RB | 2.4
D'Andre Swift | RB | 11.4
Omarion Hampton | RB | 14.0
Woody Marks | RB | 3.3
Chuba Hubbard | RB | 13.8
James Cook | RB | 14.2
Trey Benson | RB | 7.6
Ladd McConkey | WR | 14.6
Justin Jefferson | WR | 18.4
Travis Hunter | WR | 12.7
George Pickens | WR | 12.1
Puka Nacua | WR | 16.9
Zay Flowers | WR | 13.1
Davante Adams | WR | 13.4
Darius Slayton | WR | 6.6
Juwan Johnson | TE | 5.6
Kyle Pitts Sr. | TE | 8.0
Will Dissly | TE | 4.1
Mark Andrews | TE | 10.8
Josh Allen | QB | 21.8
Anthony Richardson Sr. | QB | 13.8
Bryce Young | QB | 15.5
Jordan Love | QB | 16.3

Team B Roster (name | pos | proj):
TreVeyon Henderson | RB | 12.2
Jerome Ford | RB | 9.0
Jonathan Taylor | RB | 16.2
Dylan Sampson | RB | 6.0
Austin Ekeler | RB | 8.2
Travis Etienne Jr. | RB | 10.0
Javonte Williams | RB | 8.8
Samaje Perine | RB | 3.5
DJ Moore | WR | 13.1
Darnell Mooney | WR | 9.8
Nico Collins | WR | 15.9
Drake London | WR | 15.2
Marquise Brown | WR | 10.1
Jalen Nailor | WR | 6.6
Jerry Jeudy | WR | 12.4
Keenan Allen | WR | 9.1
Tyler Higbee | TE | 6.7
Noah Fant | TE | 4.6
Mike Gesicki | TE | 7.1
T.J. Hockenson | TE | 10.7
Jayden Daniels | QB | 21.4
Justin Herbert | QB | 16.6
J.J. McCarthy | QB | 16.7
Caleb Williams | QB | 16.1

Task: You are the manager of Team A. Your goal is to improve Team A by proposing a mutually beneficial trade with Team B that Team B is likely to accept. Consider what team B needs or might accept. You may offer any players from your own team in exchange for players on Team B's roster. Carefully analyze both teams rosters, including positional strengths and weaknesses. Your trade should consider Team B's perspective which includes their positional needs and likely willingness to accept the trade and also be fair and realistic. Your task is to propose a trade and clearly state which player(s) each team would give and receive. Think step by step through your analysis. After, write a detailed explanation on why the trade benefits both teams, what needs each team is addressing and why Team B is likely to accept the trade. You may trade any number of players. Trade must not include names outside rosters. Return JSON only, no prose.
