You are negotiating a fantasy football trade for Team A. Strictly output a single-line JSON with keys: offer_from_A (list of names), ask_from_B (list of names), reasoning (string). Names must exactly match the provided rosters. Keep the JSON minified with double quotes.

Team A Roster (name | pos | proj):
Isaac Guerendo | RB | 4.2
Dylan Sampson | RB | 6.0
Chuba Hubbard | RB | 13.8
Jonathan Taylor | RB | 16.2
Kareem Hunt | RB | 4.8
Travis Etienne Jr. | RB | 10.0
Blake Corum | RB | 2.4
Kaleb Johnson | RB | 10.7
Michael Pittman Jr. | WR | 10.3
Jaylen Waddle | WR | 11.7
Keon Coleman | WR | 10.0
Adonai Mitchell | WR | 5.1
Emeka Egbuka | WR | 10.6
Jalen Tolbert | WR | 4.3
DeVonta Smith | WR | 13.0
Alec Pierce | WR | 5.8
Dalton Kincaid | TE | 8.6
Dalton Schultz | TE | 7.0
Mark Andrews | TE | 10.8
Jake Ferguson | TE | 8.5
Jayden Daniels | QB | 21.4
Cameron Ward | QB | 13.9
Anthony Richardson Sr. | QB | 13.8
J.J. McCarthy | QB | 16.7

Team B Roster (name | pos | proj):
Joe Mixon | RB | 8.9
Rachaad White | RB | 8.1
Bhayshul Tuten | RB | 4.9
Josh Jacobs | RB | 15.5
Austin Ekeler | RB | 8.2
Tyler Allgeier | RB | 5.6
De'Von Achane | RB | 17.1
Samaje Perine | RB | 3.5
Cooper Kupp | WR | 11.1
Rashid Shaheed | WR | 9.8
Calvin Austin III | WR | 5.5
Travis Hunter | WR | 12.7
Marquez Valdes-Scantling | WR | 4.5
Zay Flowers | WR | 13.1
Rome Odunze | WR | 11.6
Nick Westbrook-Ikhine | WR | 5.5
Zach Ertz | TE | 8.1
Hunter Henry | TE | 8.3
Michael Mayer | TE | 4.0
Brenton Strange | TE | 7.7
Drake Maye | QB | 17.1
Bryce Young | QB | 15.5
Brock Purdy | QB | 17.7
Geno Smith | QB | 14.4

Task: You are the manager of Team A in a fantasy football league. Your goal is to improve your team by proposing a trade with team B. Review both rosters and propose a trade that accomplishes your goal. Provide a detailed explanation for your trade. You may trade any number of players. Trade must not include names outside rosters. Return JSON only, no prose.
