You are negotiating a fantasy football trade for Team A. Strictly output a single-line JSON with keys: offer_from_A (list of names), ask_from_B (list of names), reasoning (string). Names must exactly match the provided rosters. Keep the JSON minified with double quotes.

Team A Roster (name | pos | proj):
Chase Brown | RB | 15.4
Jaydon Blue | RB | 5.3
Quinshon Judkins | RB | 5.0
Tyler Allgeier | RB | 5.6
Tyrone Tracy Jr. | RB | 11.0
Ray Davis | RB | 5.9
Bhayshul Tuten | RB | 4.9
D'Andre Swift | RB | 11.4
DeAndre Hopkins | WR | 5.7
Troy Franklin | WR | 4.0
Greg Dortch | WR | 3.9
Chris Godwin | WR | 4.8
Zay Flowers | WR | 13.1
Garrett Wilson | WR | 12.6
Emeka Egbuka | WR | 10.6
George Pickens | WR | 12.1
Tyler Conklin | TE | 4.9
Kyle Pitts Sr. | TE | 8.0
Noah Fant | TE | 4.6
Brock Bowers | TE | 14.4
C.J. Stroud | QB | 16.2
Justin Fields | QB | 15.8
Tua Tagovailoa | QB | 15.5
Josh Allen | QB | 21.8

Team B Roster (name | pos | proj):
Roschon Johnson | RB | 5.3
Bijan Robinson | RB | 18.5
Javonte Williams | RB | 8.8
James Conner | RB | 14.1
Kendre Miller | RB | 3.5
Kareem Hunt | RB | 4.8
MarShawn Lloyd | RB | 3.3
Jordan Mason | RB | 7.4
Rashid Shaheed | WR | 9.8
Jordan Whittington | WR | 4.9
Jayden Reed | WR | 11.0
Tee Higgins | WR | 14.4
Rome Odunze | WR | 11.6
Noah Brown | WR | 4.3
Romeo Doubs | WR | 7.6
Jalen McMillan | WR | 9.2
David Njoku | TE | 10.6
Dallas Goedert | TE | 9.2
Jake Ferguson | TE | 8.5
AJ Barner | TE | 4.7
Bo Nix | QB | 18.8
Bryce Young | QB | 15.5
Michael Penix Jr. | QB | 15.2
Cameron Ward | QB | 13.9

Task: You are the manager of Team A. Your goal is to improve Team A by proposing a mutually beneficial trade with Team B that Team B is likely to accept. Consider what team B needs or might accept. You may offer any players from your own team in exchange for players on Team B's roster. Carefully analyze both teams rosters, including positional strengths and weaknesses. Your trade should consider Team B's perspective which includes their positional needs and likely willingness to accept the trade and also be fair and realistic. Your task is to propose a trade and clearly state which player(s) each team would give and receive. Think step by step through your analysis. After, write a detailed explanation on why the trade benefits both teams, what needs each team is addressing and why Team B is likely to accept the trade. You may trade any number of players. Trade must not include names outside rosters. Return JSON only, no prose.
