You are negotiating a fantasy football trade for Team A. Strictly output a single-line JSON with keys: offer_from_A (list of names), ask_from_B (list of names), reasoning (string). Names must exactly match the provided rosters. Keep the JSON minified with double quotes.

Team A Roster (name | pos | proj):
Roschon Johnson | RB | 5.3
Aaron Jones Sr. | RB | 11.5
Chuba Hubbard | RB | 13.8
Saquon Barkley | RB | 19.3
Omarion Hampton | RB | 14.0
Ashton Jeanty | RB | 15.5
Isiah Pacheco | RB | 11.5
Rachaad White | RB | 8.1
Marquise Brown | WR | 10.1
Tutu Atwell | WR | 5.6
Adam Thielen | WR | 9.0
Troy Franklin | WR | 4.0
Jordan Whittington | WR | 4.9
Marvin Harrison Jr. | WR | 13.3
KaVontae Turpin | WR | 4.2
DJ Moore | WR | 13.1
AJ Barner | TE | 4.7
Jake Ferguson | TE | 8.5
Jonnu Smith | TE | 6.8
Pat Freiermuth | TE | 7.1
Patrick Mahomes II | QB | 19.9
Russell Wilson | QB | 15.4
Jared Goff | QB | 16.2
Justin Herbert | QB | 16.6

Team B Roster (name | pos | proj):
Ty Johnson | RB | 4.2
Christian McCaffrey | RB | 18.6
D'Andre Swift | RB | 11.4
Najee Harris | RB | 6.7
Jaylen Warren | RB | 11.0
Austin Ekeler | RB | 8.2
Derrick Henry | RB | 16.2
Trey Benson | RB | 7.6
Jayden Reed | WR | 11.0
Tee Higgins | WR | 14.4
Nico Collins | WR | 15.9
Travis Hunter | WR | 12.7
Ladd McConkey | WR | 14.6
Emeka Egbuka | WR | 10.6
Joshua Palmer | WR | 7.6
Jauan Jennings | WR | 12.2
Will Dissly | TE | 4.1
Juwan Johnson | TE | 5.6
David Njoku | TE | 10.6
Darren Waller | TE | 7.2
Jayden Daniels | QB | 21.4
Justin Fields | QB | 15.8
Kyler Murray | QB | 18.5
Anthony Richardson Sr. | QB | 13.8

Task: You are the manager of Team A in a fantasy football league. Your goal is to improve your team by proposing a trade with team B. Review both rosters and propose a trade that accomplishes your goal. Provide a detailed explanation for your trade. You may trade any number of players. Trade must not include names outside rosters. Return JSON only, no prose.
