You are negotiating a fantasy football trade for Team A. Strictly output a single-line JSON with keys: offer_from_A (list of names), ask_from_B (list of names), reasoning (string). Names must exactly match the provided rosters. Keep the JSON minified with double quotes.

Team A Roster (name | pos | proj):
Braelon Allen | RB | 4.2
Jonathan Taylor | RB | 16.2
Bijan Robinson | RB | 18.5
Alvin Kamara | RB | 14.7
Josh Jacobs | RB | 15.5
Christian McCaffrey | RB | 18.6
Kenneth Walker III | RB | 13.7
Chuba Hubbard | RB | 13.8
Darnell Mooney | WR | 9.8
Demarcus Robinson | WR | 4.9
George Pickens | WR | 12.1
Tutu Atwell | WR | 5.6
Jaxon Smith-Njigba | WR | 13.8
Nick Westbrook-Ikhine | WR | 5.5
Cooper Kupp | WR | 11.1
Andrei Iosivas | WR | 4.2
Hunter Henry | TE | 8.3
Will Dissly | TE | 4.1
George Kittle | TE | 13.2
Michael Mayer | TE | 4.0
Russell Wilson | QB | 15.4
Brock Purdy | QB | 17.7
Patrick Mahomes II | QB | 19.9
C.J. Stroud | QB | 16.2

Team B Roster (name | pos | proj):
J.K. Dobbins | RB | 10.9
Brian Robinson Jr. | RB | 10.4
Kaleb Johnson | RB | 10.7
Omarion Hampton | RB | 14.0
De'Von Achane | RB | 17.1
Raheem Mostert | RB | 3.3
Will Shipley | RB | 3.7
Dylan Sampson | RB | 6.0
Emeka Egbuka | WR | 10.6
Josh Reynolds | WR | 6.1
Troy Franklin | WR | 4.0
Jayden Higgins | WR | 9.5
Calvin Austin III | WR | 5.5
DeVonta Smith | WR | 13.0
Ray-Ray McCloud III | WR | 5.1
Amon-Ra St. Brown | WR | 16.9
David Njoku | TE | 10.6
Noah Fant | TE | 4.6
Trey McBride | TE | 14.6
Juwan Johnson | TE | 5.6
Bryce Young | QB | 15.5
Cameron Ward | QB | 13.9
Geno Smith | QB | 14.4
Caleb Williams | QB | 16.1

Task: You are the manager of Team A. Your goal is to improve Team A by proposing a mutually beneficial trade with Team B that Team B is likely to accept. Consider what team B needs or might accept. You may offer any players from your own team in exchange for players on Team B's roster. Carefully analyze both teams rosters, including positional strengths and weaknesses. Your trade should consider Team B's perspective which includes their positional needs and likely willingness to accept the trade and also be fair and realistic. Your task is to propose a trade and clearly state which player(s) each team would give and receive. Think step by step through your analysis. After, write a detailed explanation on why the trade benefits both teams, what needs each team is addressing and why Team B is likely to accept the trade. You may trade any number of players. Trade must not include names outside rosters. Return JSON only, no prose.
