You are negotiating a fantasy football trade for Team A. Strictly output a single-line JSON with keys: offer_from_A (list of names), ask_from_B (list of names), reasoning (string). Names must exactly match the provided rosters. Keep the JSON minified with double quotes.

Team A Roster (name | pos | proj):
Bucky Irving | RB | 16.3
Jaylen Warren | RB | 11.0
RJ Harvey | RB | 11.8
Kareem Hunt | RB | 4.8
Bijan Robinson | RB | 18.5
Elijah Mitchell | RB | 2.7
Joe Mixon | RB | 8.9
Saquon Barkley | RB | 19.3
Jayden Reed | WR | 11.0
Jalen Royals | WR | 4.1
Darius Slayton | WR | 6.6
Rashee Rice | WR | 6.7
Troy Franklin | WR | 4.0
Malik Nabers | WR | 16.7
Courtland Sutton | WR | 12.9
Puka Nacua | WR | 16.9
Chig Okonkwo | TE | 7.0
Mark Andrews | TE | 10.8
Jake Ferguson | TE | 8.5
Cole Kmet | TE | 3.9
Sam Darnold | QB | 15.3
Josh Allen | QB | 21.8
Lamar Jackson | QB | 21.6
J.J. McCarthy | QB | 16.7

Team B Roster (name | pos | proj):
Rico Dowdle | RB | 5.1
Josh Jacobs | RB | 15.5
Jonathan Taylor | RB | 16.2
Tank Bigsby | RB | 7.4
Brian Robinson Jr. | RB | 10.4
James Conner | RB | 14.1
Isiah Pacheco | RB | 11.5
Blake Corum | RB | 2.4
Deebo Samuel Sr. | WR | 11.5
Rashod Bateman | WR | 8.5
Travis Hunter | WR | 12.7
Diontae Johnson | WR | 5.4
Josh Downs | WR | 9.9
Tre' Harris | WR | 6.7
Pat Bryant | WR | 4.5
Brandin Cooks | WR | 5.4
Trey McBride | TE | 14.6
Dalton Kincaid | TE | 8.6
Zach Ertz | TE | 8.1
Brenton Strange | TE | 7.7
Kenny Pickett | QB | 15.9
Jalen Hurts | QB | 22.0
Geno Smith | QB | 14.4
Michael Penix Jr. | QB | 15.2

Task: You are the manager of Team A. Your goal is to improve Team A by proposing a mutually beneficial trade with Team B that Team B is likely to accept. Consider what team B needs or might accept. You may offer any players from your own team in exchange for players on Team B's roster. Carefully analyze both teams rosters, including positional strengths and weaknesses. Your trade should consider Team B's perspective which includes their positional needs and likely willingness to accept the trade and also be fair and realistic. Your task is to propose a trade and clearly state which player(s) each team would give and receive. Think step by step through your analysis. After, write a detailed explanation on why the trade benefits both teams, what needs each team is addressing and why Team B is likely to accept the trade. You may trade any number of players. Trade must not include names outside rosters. Return JSON only, no prose.
