You are negotiating a fantasy football trade for Team A. Strictly output a single-line JSON with keys: offer_from_A (list of names), ask_from_B (list of names), reasoning (string). Names must exactly match the provided rosters. Keep the JSON minified with double quotes.

Team A Roster (name | pos | proj):
James Cook | RB | 14.2
Kenneth Walker III | RB | 13.7
Jonathan Taylor | RB | 16.2
Jahmyr Gibbs | RB | 17.9
Trey Benson | RB | 7.6
Najee Harris | RB | 6.7
Travis Etienne Jr. | RB | 10.0
Brian Robinson Jr. | RB | 10.4
Jalen McMillan | WR | 9.2
Emeka Egbuka | WR | 10.6
KaVontae Turpin | WR | 4.2
Davante Adams | WR | 13.4
Pat Bryant | WR | 4.5
Ray-Ray McCloud III | WR | 5.1
Troy Franklin | WR | 4.0
Joshua Palmer | WR | 7.6
Brenton Strange | TE | 7.7
Jake Ferguson | TE | 8.5
Tyler Conklin | TE | 4.9
Noah Fant | TE | 4.6
Jayden Daniels | QB | 21.4
Anthony Richardson Sr. | QB | 13.8
Geno Smith | QB | 14.4
Patrick Mahomes II | QB | 19.9

Team B Roster (name | pos | proj):
Bucky Irving | RB | 16.3
Aaron Jones Sr. | RB | 11.5
Dylan Sampson | RB | 6.0
Omarion Hampton | RB | 14.0
Bijan Robinson | RB | 18.5
James Conner | RB | 14.1
Tyrone Tracy Jr. | RB | 11.0
Isaac Guerendo | RB | 4.2
Keon Coleman | WR | 10.0
DeAndre Hopkins | WR | 5.7
Tee Higgins | WR | 14.4
Adam Thielen | WR | 9.0
Dyami Brown | WR | 6.7
Tyreek Hill | WR | 14.7
Jalen Coker | WR | 5.0
Stefon Diggs | WR | 10.6
Darren Waller | TE | 7.2
Mike Gesicki | TE | 7.1
Theo Johnson | TE | 6.9
Dallas Goedert | TE | 9.2
Baker Mayfield | QB | 19.2
Justin Herbert | QB | 16.6
Drake Maye | QB | 17.1
J.J. McCarthy | QB | 16.7

Task: You are the manager of Team A. Your goal is to improve Team A by proposing a mutually beneficial trade with Team B that Team B is likely to accept. Consider what team B needs or might accept. You may offer any players from your own team in exchange for players on Team B's roster. Carefully analyze both teams rosters, including positional strengths and weaknesses. Your trade should consider Team B's perspective which includes their positional needs and likely willingness to accept the trade and also be fair and realistic. Your task is to propose a trade and clearly state which player(s) each team would give and receive. Think step by step through your analysis. After, write a detailed explanation on why the trade benefits both teams, what needs each team is addressing and why Team B is likely to accept the trade. You may trade any number of players. Trade must not include names outside rosters. Return JSON only, no prose.
