You are negotiating a fantasy football trade for Team A. Strictly output a single-line JSON with keys: offer_from_A (list of names), ask_from_B (list of names), reasoning (string). Names must exactly match the provided rosters. Keep the JSON minified with double quotes.

Team A Roster (name | pos | proj):
Dylan Sampson | RB | 6.0
Jaylen Wright | RB | 5.0
Chuba Hubbard | RB | 13.8
De'Von Achane | RB | 17.1
Najee Harris | RB | 6.7
Blake Corum | RB | 2.4
Tyjae Spears | RB | 7.5
Samaje Perine | RB | 3.5
DJ Moore | WR | 13.1
Terry McLaurin | WR | 14.3
Rome Odunze | WR | 11.6
Emeka Egbuka | WR | 10.6
Ja'Marr Chase | WR | 19.5
Michael Pittman Jr. | WR | 10.3
Jerry Jeudy | WR | 12.4
Darnell Mooney | WR | 9.8
AJ Barner | TE | 4.7
Theo Johnson | TE | 6.9
Kyle Pitts Sr. | TE | 8.0
David Njoku | TE | 10.6
Jayden Daniels | QB | 21.4
Bo Nix | QB | 18.8
Trevor Lawrence | QB | 17.9
Sam Darnold | QB | 15.3

Team B Roster (name | pos | proj):
Bijan Robinson | RB | 18.5
Isaac Guerendo | RB | 4.2
Omarion Hampton | RB | 14.0
Aaron Jones Sr. | RB | 11.5
Braelon Allen | RB | 4.2
Nick Chubb | RB | 4.7
Javonte Williams | RB | 8.8
Zach Charbonnet | RB | 8.0
Xavier Legette | WR | 7.4
Courtland Sutton | WR | 12.9
Tee Higgins | WR | 14.4
Mike Evans | WR | 14.6
Malik Nabers | WR | 16.7
Jakobi Meyers | WR | 11.5
Tutu Atwell | WR | 5.6
Chris Olave | WR | 10.9
Ja'Tavion Sanders | TE | 6.0
Mike Gesicki | TE | 7.1
Jake Ferguson | TE | 8.5
Colston Loveland | TE | 7.8
Caleb Williams | QB | 16.1
Dak Prescott | QB | 16.4
Russell Wilson | QB | 15.4
Jalen Hurts | QB | 22.0

Task: You are the manager of Team A. Your goal is to improve Team A by proposing a mutually beneficial trade with Team B that Team B is likely to accept. Consider what team B needs or might accept. You may offer any players from your own team in exchange for players on Team B's roster. Carefully analyze both teams rosters, including positional strengths and weaknesses. Your trade should consider Team B's perspective which includes their positional needs and likely willingness to accept the trade and also be fair and realistic. Your task is to propose a trade and clearly state which player(s) each team would give and receive. Think step by step through your analysis. After, write a detailed explanation on why the trade benefits both teams, what needs each team is addressing and why Team B is likely to accept the trade. You may trade any number of players. Trade must not include names outside rosters. Return JSON only, no prose.
