You are negotiating a fantasy football trade for Team A. Strictly output a single-line JSON with keys: offer_from_A (list of names), ask_from_B (list of names), reasoning (string). Names must exactly match the provided rosters. Keep the JSON minified with double quotes.

Team A Roster (name | pos | proj):
Tyler Allgeier | RB | 5.6
Bucky Irving | RB | 16.3
Nick Chubb | RB | 4.7
Jaylen Warren | RB | 11.0
Breece Hall | RB | 12.7
J.K. Dobbins | RB | 10.9
Trey Benson | RB | 7.6
Tony Pollard | RB | 10.4
Allen Lazard | WR | 4.4
A.J. Brown | WR | 15.7
DK Metcalf | WR | 12.7
Jaylen Waddle | WR | 11.7
DeMario Douglas | WR | 7.6
Rashod Bateman | WR | 8.5
Darius Slayton | WR | 6.6
Jalen Tolbert | WR | 4.3
Tucker Kraft | TE | 8.8
Ja'Tavion Sanders | TE | 6.0
Dallas Goedert | TE | 9.2
Pat Freiermuth | TE | 7.1
Drake Maye | QB | 17.1
Anthony Richardson Sr. | QB | 13.8
Bryce Young | QB | 15.5
Trevor Lawrence | QB | 17.9

Team B Roster (name | pos | proj):
Ashton Jeanty | RB | 15.5
Christian McCaffrey | RB | 18.6
Roschon Johnson | RB | 5.3
Jaylen Wright | RB | 5.0
Najee Harris | RB | 6.7
Austin Ekeler | RB | 8.2
Rico Dowdle | RB | 5.1
Rhamondre Stevenson | RB | 10.3
Brian Thomas Jr. | WR | 16.0
Nico Collins | WR | 15.9
Jayden Higgins | WR | 9.5
Marquise Brown | WR | 10.1
Jaxon Smith-Njigba | WR | 13.8
Mike Evans | WR | 14.6
Marquez Valdes-Scantling | WR | 4.5
Ja'Marr Chase | WR | 19.5
Mark Andrews | TE | 10.8
T.J. Hockenson | TE | 10.7
Sam LaPorta | TE | 11.2
Kyle Pitts Sr. | TE | 8.0
Baker Mayfield | QB | 19.2
Kenny Pickett | QB | 15.9
Joe Burrow | QB | 20.0
Michael Penix Jr. | QB | 15.2

Task: You are the manager of Team A. Your goal is to improve Team A by proposing a mutually beneficial trade with Team B that Team B is likely to accept. Consider what team B needs or might accept. You may offer any players from your own team in exchange for players on Team B's roster. Carefully analyze both teams rosters, including positional strengths and weaknesses. Your trade should consider Team B's perspective which includes their positional needs and likely willingness to accept the trade and also be fair and realistic. Your task is to propose a trade and clearly state which player(s) each team would give and receive. Think step by step through your analysis. After, write a detailed explanation on why the trade benefits both teams, what needs each team is addressing and why Team B is likely to accept the trade. You may trade any number of players. Trade must not include names outside rosters. Return JSON only, no prose.
