You are negotiating a fantasy football trade for Team A. Strictly output a single-line JSON with keys: offer_from_A (list of names), ask_from_B (list of names), reasoning (string). Names must exactly match the provided rosters. Keep the JSON minified with double quotes.

Team A Roster (name | pos | proj):
Kendre Miller | RB | 3.5
Alvin Kamara | RB | 14.7
Kareem Hunt | RB | 4.8
J.K. Dobbins | RB | 10.9
Chuba Hubbard | RB | 13.8
David Montgomery | RB | 11.5
MarShawn Lloyd | RB | 3.3
Zach Charbonnet | RB | 8.0
Josh Reynolds | WR | 6.1
Davante Adams | WR | 13.4
Stefon Diggs | WR | 10.6
Pat Bryant | WR | 4.5
DK Metcalf | WR | 12.7
Adonai Mitchell | WR | 5.1
Xavier Legette | WR | 7.4
Brian Thomas Jr. | WR | 16.0
Travis Kelce | TE | 11.0
Dalton Schultz | TE | 7.0
Darren Waller | TE | 7.2
Juwan Johnson | TE | 5.6
Jared Goff | QB | 16.2
Geno Smith | QB | 14.4
Trevor Lawrence | QB | 17.9
Matthew Stafford | QB | 15.3

Team B Roster (name | pos | proj):
RJ Harvey | RB | 11.8
TreVeyon Henderson | RB | 12.2
James Conner | RB | 14.1
Quinshon Judkins | RB | 5.0
Raheem Mostert | RB | 3.3
Isiah Pacheco | RB | 11.5
Rachaad White | RB | 8.1
Will Shipley | RB | 3.7
Jaxon Smith-Njigba | WR | 13.8
Jack Bech | WR | 7.3
Diontae Johnson | WR | 5.4
DeMario Douglas | WR | 7.6
Michael Pittman Jr. | WR | 10.3
Jordan Whittington | WR | 4.9
Rashod Bateman | WR | 8.5
DeVonta Smith | WR | 13.0
Kyle Pitts Sr. | TE | 8.0
Sam LaPorta | TE | 11.2
Michael Mayer | TE | 4.0
Chig Okonkwo | TE | 7.0
Kenny Pickett | QB | 15.9
Justin Herbert | QB | 16.6
Sam Darnold | QB | 15.3
Russell Wilson | QB | 15.4

Task: You are the manager of Team A. Your goal is to improve Team A by proposing a mutually beneficial trade with Team B that Team B is likely to accept. Consider what team B needs or might accept. You may offer any players from your own team in exchange for players on Team B's roster. Carefully analyze both teams rosters, including positional strengths and weaknesses. Your trade should consider Team B's perspective which includes their positional needs and likely willingness to accept the trade and also be fair and realistic. Your task is to propose a trade and clearly state which player(s) each team would give and receive. Think step by step through your analysis. After, write a detailed explanation on why the trade benefits both teams, what needs each team is addressing and why Team B is likely to accept the trade. You may trade any number of players. Trade must not include names outside rosters. Return JSON only, no prose.
